0x00   NOP
0x01   OUTL BUS,A
0xA412 JMP 0x512
0xA413 JMP 0x513
0xA414 JMP 0x514
0xA415 JMP 0x515
0xA416 JMP 0x516
0xA417 JMP 0x517
0xA418 JMP 0x518
0xA419 JMP 0x519
0xA41A JMP 0x51A
0xA41B JMP 0x51B
0xA41C JMP 0x51C
0xA41D JMP 0x51D
0xA41E JMP 0x51E
0xA41F JMP 0x51F
0xA420 JMP 0x520
0xA421 JMP 0x521
0xA422 JMP 0x522
0xA423 JMP 0x523
0xA424 JMP 0x524
0xA425 JMP 0x525
0xA426 JMP 0x526
0xA427 JMP 0x527
0xA428 JMP 0x528
0xA429 JMP 0x529
0xA42A JMP 0x52A
0xA42B JMP 0x52B
0xA42C JMP 0x52C
0xA42D JMP 0x52D
0xA42E JMP 0x52E
0xA42F JMP 0x52F
0xA430 JMP 0x530
0xA431 JMP 0x531
0xA432 JMP 0x532
0xA433 JMP 0x533
0xA434 JMP 0x534
0xA435 JMP 0x535
0xA436 JMP 0x536
0xA437 JMP 0x537
0xA438 JMP 0x538
0xA439 JMP 0x539
0xA43A JMP 0x53A
0xA43B JMP 0x53B
0xA43C JMP 0x53C
0xA43D JMP 0x53D
0xA43E JMP 0x53E
0xA43F JMP 0x53F
0xA440 JMP 0x540
0xA441 JMP 0x541
0xA442 JMP 0x542
0xA443 JMP 0x543
0xA444 JMP 0x544
0xA445 JMP 0x545
0xA446 JMP 0x546
0xA447 JMP 0x547
0xA448 JMP 0x548
0xA449 JMP 0x549
0xA44A JMP 0x54A
0xA44B JMP 0x54B
0xA44C JMP 0x54C
0xA44D JMP 0x54D
0xA44E JMP 0x54E
0xA44F JMP 0x54F
0xA450 JMP 0x550
0xA451 JMP 0x551
0xA452 JMP 0x552
0xA453 JMP 0x553
0xA454 JMP 0x554
0xA455 JMP 0x555
0xA456 JMP 0x556
0xA457 JMP 0x557
0xA458 JMP 0x558
0xA459 JMP 0x559
0xA45A JMP 0x55A
0xA45B JMP 0x55B
0xA45C JMP 0x55C
0xA45D JMP 0x55D
0xA45E JMP 0x55E
0xA45F JMP 0x55F
0xA460 JMP 0x560
0xA461 JMP 0x561
0xA462 JMP 0x562
0xA463 JMP 0x563
0xA464 JMP 0x564
0xA465 JMP 0x565
0xA466 JMP 0x566
0xA467 JMP 0x567
0xA468 JMP 0x568
0xA469 JMP 0x569
0xA46A JMP 0x56A
0xA46B JMP 0x56B
0xA46C JMP 0x56C
0xA46D JMP 0x56D
0xA46E JMP 0x56E
0xA46F JMP 0x56F
0xA470 JMP 0x570
0xA471 JMP 0x571
0xA472 JMP 0x572
0xA473 JMP 0x573
0xA474 JMP 0x574
0xA475 JMP 0x575
0xA476 JMP 0x576
0xA477 JMP 0x577
0xA478 JMP 0x578
0xA479 JMP 0x579
0xA47A JMP 0x57A
0xA47B JMP 0x57B
0xA47C JMP 0x57C
0xA47D JMP 0x57D
0xA47E JMP 0x57E
0xA47F JMP 0x57F
0xA480 JMP 0x580
0xA481 JMP 0x581
0xA482 JMP 0x582
0xA483 JMP 0x583
0xA484 JMP 0x584
0xA485 JMP 0x585
0xA486 JMP 0x586
0xA487 JMP 0x587
0xA488 JMP 0x588
0xA489 JMP 0x589
0xA48A JMP 0x58A
0xA48B JMP 0x58B
0xA48C JMP 0x58C
0xA48D JMP 0x58D
0xA48E JMP 0x58E
0xA48F JMP 0x58F
0xA490 JMP 0x590
0xA491 JMP 0x591
0xA492 JMP 0x592
0xA493 JMP 0x593
0xA494 JMP 0x594
0xA495 JMP 0x595
0xA496 JMP 0x596
0xA497 JMP 0x597
0xA498 JMP 0x598
0xA499 JMP 0x599
0xA49A JMP 0x59A
0xA49B JMP 0x59B
0xA49C JMP 0x59C
0xA49D JMP 0x59D
0xA49E JMP 0x59E
0xA49F JMP 0x59F
0xA4A0 JMP 0x5A0
0xA4A1 JMP 0x5A1
0xA4A2 JMP 0x5A2
0xA4A3 JMP 0x5A3
0xA4A4 JMP 0x5A4
0xA4A5 JMP 0x5A5
0xA4A6 JMP 0x5A6
0xA4A7 JMP 0x5A7
0xA4A8 JMP 0x5A8
0xA4A9 JMP 0x5A9
0xA4AA JMP 0x5AA
0xA4AB JMP 0x5AB
0xA4AC JMP 0x5AC
0xA4AD JMP 0x5AD
0xA4AE JMP 0x5AE
0xA4AF JMP 0x5AF
0xA4B0 JMP 0x5B0
0xA4B1 JMP 0x5B1
0xA4B2 JMP 0x5B2
0xA4B3 JMP 0x5B3
0xA4B4 JMP 0x5B4
0xA4B5 JMP 0x5B5
0xA4B6 JMP 0x5B6
0xA4B7 JMP 0x5B7
0xA4B8 JMP 0x5B8
0xA4B9 JMP 0x5B9
0xA4BA JMP 0x5BA
0xA4BB JMP 0x5BB
0xA4BC JMP 0x5BC
0xA4BD JMP 0x5BD
0xA4BE JMP 0x5BE
0xA4BF JMP 0x5BF
0xA4C0 JMP 0x5C0
0xA4C1 JMP 0x5C1
0xA4C2 JMP 0x5C2
0xA4C3 JMP 0x5C3
0xA4C4 JMP 0x5C4
0xA4C5 JMP 0x5C5
0xA4C6 JMP 0x5C6
0xA4C7 JMP 0x5C7
0xA4C8 JMP 0x5C8
0xA4C9 JMP 0x5C9
0xA4CA JMP 0x5CA
0xA4CB JMP 0x5CB
0xA4CC JMP 0x5CC
0xA4CD JMP 0x5CD
0xA4CE JMP 0x5CE
0xA4CF JMP 0x5CF
0xA4D0 JMP 0x5D0
0xA4D1 JMP 0x5D1
0xA4D2 JMP 0x5D2
0xA4D3 JMP 0x5D3
0xA4D4 JMP 0x5D4
0xA4D5 JMP 0x5D5
0xA4D6 JMP 0x5D6
0xA4D7 JMP 0x5D7
0xA4D8 JMP 0x5D8
0xA4D9 JMP 0x5D9
0xA4DA JMP 0x5DA
0xA4DB JMP 0x5DB
0xA4DC JMP 0x5DC
0xA4DD JMP 0x5DD
0xA4DE JMP 0x5DE
0xA4DF JMP 0x5DF
0xA4E0 JMP 0x5E0
0xA4E1 JMP 0x5E1
0xA4E2 JMP 0x5E2
0xA4E3 JMP 0x5E3
0xA4E4 JMP 0x5E4
0xA4E5 JMP 0x5E5
0xA4E6 JMP 0x5E6
0xA4E7 JMP 0x5E7
0xA4E8 JMP 0x5E8
0xA4E9 JMP 0x5E9
0xA4EA JMP 0x5EA
0xA4EB JMP 0x5EB
0xA4EC JMP 0x5EC
0xA4ED JMP 0x5ED
0xA4EE JMP 0x5EE
0xA4EF JMP 0x5EF
0xA4F0 JMP 0x5F0
0xA4F1 JMP 0x5F1
0xA4F2 JMP 0x5F2
0xA4F3 JMP 0x5F3
0xA4F4 JMP 0x5F4
0xA4F5 JMP 0x5F5
0xA4F6 JMP 0x5F6
0xA4F7 JMP 0x5F7
0xA4F8 JMP 0x5F8
0xA4F9 JMP 0x5F9
0xA4FA JMP 0x5FA
0xA4FB JMP 0x5FB
0xA4FC JMP 0x5FC
0xA4FD JMP 0x5FD
0xA4FE JMP 0x5FE
0xA4FF JMP 0x5FF
0xA5   CLR F1
0xA7   CPL C
0xA8   MOV R0, A
0xA9   MOV R1, A
0xAA   MOV R2, A
0xAB   MOV R3, A
0xAC   MOV R4, A
0xAD   MOV R5, A
0xAE   MOV R6, A
0xAF   MOV R7, A
0xB000 MOV @R0,0x00
0xB001 MOV @R0,0x01
0xB002 MOV @R0,0x02
0xB003 MOV @R0,0x03
0xB004 MOV @R0,0x04
0xB005 MOV @R0,0x05
0xB006 MOV @R0,0x06
0xB007 MOV @R0,0x07
0xB008 MOV @R0,0x08
0xB009 MOV @R0,0x09
0xB00A MOV @R0,0x0A
0xB00B MOV @R0,0x0B
0xB00C MOV @R0,0x0C
0xB00D MOV @R0,0x0D
0xB00E MOV @R0,0x0E
0xB00F MOV @R0,0x0F
0xB010 MOV @R0,0x10
0xB011 MOV @R0,0x11
0xB012 MOV @R0,0x12
0xB013 MOV @R0,0x13
0xB014 MOV @R0,0x14
0xB015 MOV @R0,0x15
0xB016 MOV @R0,0x16
0xB017 MOV @R0,0x17
0xB018 MOV @R0,0x18
0xB019 MOV @R0,0x19
0xB01A MOV @R0,0x1A
0xB01B MOV @R0,0x1B
0xB01C MOV @R0,0x1C
0xB01D MOV @R0,0x1D
0xB01E MOV @R0,0x1E
0xB01F MOV @R0,0x1F
0xB020 MOV @R0,0x20
0xB021 MOV @R0,0x21
0xB022 MOV @R0,0x22
0xB023 MOV @R0,0x23
0xB024 MOV @R0,0x24
0xB025 MOV @R0,0x25
0xB026 MOV @R0,0x26
0xB027 MOV @R0,0x27
0xB028 MOV @R0,0x28
0xB029 MOV @R0,0x29
0xB02A MOV @R0,0x2A
0xB02B MOV @R0,0x2B
0xB02C MOV @R0,0x2C
0xB02D MOV @R0,0x2D
0xB02E MOV @R0,0x2E
0xB02F MOV @R0,0x2F
0xB030 MOV @R0,0x30
0xB031 MOV @R0,0x31
0xB032 MOV @R0,0x32
0xB033 MOV @R0,0x33
0xB034 MOV @R0,0x34
0xB035 MOV @R0,0x35
0xB036 MOV @R0,0x36
0xB037 MOV @R0,0x37
0xB038 MOV @R0,0x38
0xB039 MOV @R0,0x39
0xB03A MOV @R0,0x3A
0xB03B MOV @R0,0x3B
0xB03C MOV @R0,0x3C
0xB03D MOV @R0,0x3D
0xB03E MOV @R0,0x3E
0xB03F MOV @R0,0x3F
0xB040 MOV @R0,0x40
0xB041 MOV @R0,0x41
0xB042 MOV @R0,0x42
0xB043 MOV @R0,0x43
0xB044 MOV @R0,0x44
0xB045 MOV @R0,0x45
0xB046 MOV @R0,0x46
0xB047 MOV @R0,0x47
0xB048 MOV @R0,0x48
0xB049 MOV @R0,0x49
0xB04A MOV @R0,0x4A
0xB04B MOV @R0,0x4B
0xB04C MOV @R0,0x4C
0xB04D MOV @R0,0x4D
0xB04E MOV @R0,0x4E
0xB04F MOV @R0,0x4F
0xB050 MOV @R0,0x50
0xB051 MOV @R0,0x51
0xB052 MOV @R0,0x52
0xB053 MOV @R0,0x53
0xB054 MOV @R0,0x54
0xB055 MOV @R0,0x55
0xB056 MOV @R0,0x56
0xB057 MOV @R0,0x57
0xB058 MOV @R0,0x58
0xB059 MOV @R0,0x59
0xB05A MOV @R0,0x5A
0xB05B MOV @R0,0x5B
0xB05C MOV @R0,0x5C
0xB05D MOV @R0,0x5D
0xB05E MOV @R0,0x5E
0xB05F MOV @R0,0x5F
0xB060 MOV @R0,0x60
0xB061 MOV @R0,0x61
0xB062 MOV @R0,0x62
0xB063 MOV @R0,0x63
0xB064 MOV @R0,0x64
0xB065 MOV @R0,0x65
0xB066 MOV @R0,0x66
0xB067 MOV @R0,0x67
0xB068 MOV @R0,0x68
0xB069 MOV @R0,0x69
0xB06A MOV @R0,0x6A
0xB06B MOV @R0,0x6B
0xB06C MOV @R0,0x6C
0xB06D MOV @R0,0x6D
0xB06E MOV @R0,0x6E
0xB06F MOV @R0,0x6F
0xB070 MOV @R0,0x70
0xB071 MOV @R0,0x71
0xB072 MOV @R0,0x72
0xB073 MOV @R0,0x73
0xB074 MOV @R0,0x74
0xB075 MOV @R0,0x75
0xB076 MOV @R0,0x76
0xB077 MOV @R0,0x77
0xB078 MOV @R0,0x78
0xB079 MOV @R0,0x79
0xB07A MOV @R0,0x7A
0xB07B MOV @R0,0x7B
0xB07C MOV @R0,0x7C
0xB07D MOV @R0,0x7D
0xB07E MOV @R0,0x7E
0xB07F MOV @R0,0x7F
0xB080 MOV @R0,0x80
0xB081 MOV @R0,0x81
0xB082 MOV @R0,0x82
0xB083 MOV @R0,0x83
0xB084 MOV @R0,0x84
0xB085 MOV @R0,0x85
0xB086 MOV @R0,0x86
0xB087 MOV @R0,0x87
0xB088 MOV @R0,0x88
0xB089 MOV @R0,0x89
0xB08A MOV @R0,0x8A
0xB08B MOV @R0,0x8B
0xB08C MOV @R0,0x8C
0xB08D MOV @R0,0x8D
0xB08E MOV @R0,0x8E
0xB08F MOV @R0,0x8F
0xB090 MOV @R0,0x90
0xB091 MOV @R0,0x91
0xB092 MOV @R0,0x92
0xB093 MOV @R0,0x93
0xB094 MOV @R0,0x94
0xB095 MOV @R0,0x95
0xB096 MOV @R0,0x96
0xB097 MOV @R0,0x97
0xB098 MOV @R0,0x98
0xB099 MOV @R0,0x99
0xB09A MOV @R0,0x9A
0xB09B MOV @R0,0x9B
0xB09C MOV @R0,0x9C
0xB09D MOV @R0,0x9D
0xB09E MOV @R0,0x9E
0xB09F MOV @R0,0x9F
0xB0A0 MOV @R0,0xA0
0xB0A1 MOV @R0,0xA1
0xB0A2 MOV @R0,0xA2
0xB0A3 MOV @R0,0xA3
0xB0A4 MOV @R0,0xA4
0xB0A5 MOV @R0,0xA5
0xB0A6 MOV @R0,0xA6
0xB0A7 MOV @R0,0xA7
0xB0A8 MOV @R0,0xA8
0xB0A9 MOV @R0,0xA9
0xB0AA MOV @R0,0xAA
0xB0AB MOV @R0,0xAB
0xB0AC MOV @R0,0xAC
0xB0AD MOV @R0,0xAD
0xB0AE MOV @R0,0xAE
0xB0AF MOV @R0,0xAF
0xB0B0 MOV @R0,0xB0
0xB0B1 MOV @R0,0xB1
0xB0B2 MOV @R0,0xB2
0xB0B3 MOV @R0,0xB3
0xB0B4 MOV @R0,0xB4
0xB0B5 MOV @R0,0xB5
0xB0B6 MOV @R0,0xB6
0xB0B7 MOV @R0,0xB7
0xB0B8 MOV @R0,0xB8
0xB0B9 MOV @R0,0xB9
0xB0BA MOV @R0,0xBA
0xB0BB MOV @R0,0xBB
0xB0BC MOV @R0,0xBC
0xB0BD MOV @R0,0xBD
0xB0BE MOV @R0,0xBE
0xB0BF MOV @R0,0xBF
0xB0C0 MOV @R0,0xC0
0xB0C1 MOV @R0,0xC1
0xB0C2 MOV @R0,0xC2
0xB0C3 MOV @R0,0xC3
0xB0C4 MOV @R0,0xC4
0xB0C5 MOV @R0,0xC5
0xB0C6 MOV @R0,0xC6
0xB0C7 MOV @R0,0xC7
0xB0C8 MOV @R0,0xC8
0xB0C9 MOV @R0,0xC9
0xB0CA MOV @R0,0xCA
0xB0CB MOV @R0,0xCB
0xB0CC MOV @R0,0xCC
0xB0CD MOV @R0,0xCD
0xB0CE MOV @R0,0xCE
0xB0CF MOV @R0,0xCF
0xB0D0 MOV @R0,0xD0
0xB0D1 MOV @R0,0xD1
0xB0D2 MOV @R0,0xD2
0xB0D3 MOV @R0,0xD3
0xB0D4 MOV @R0,0xD4
0xB0D5 MOV @R0,0xD5
0xB0D6 MOV @R0,0xD6
0xB0D7 MOV @R0,0xD7
0xB0D8 MOV @R0,0xD8
0xB0D9 MOV @R0,0xD9
0xB0DA MOV @R0,0xDA
0xB0DB MOV @R0,0xDB
0xB0DC MOV @R0,0xDC
0xB0DD MOV @R0,0xDD
0xB0DE MOV @R0,0xDE
0xB0DF MOV @R0,0xDF
0xB0E0 MOV @R0,0xE0
0xB0E1 MOV @R0,0xE1
0xB0E2 MOV @R0,0xE2
0xB0E3 MOV @R0,0xE3
0xB0E4 MOV @R0,0xE4
0xB0E5 MOV @R0,0xE5
0xB0E6 MOV @R0,0xE6
0xB0E7 MOV @R0,0xE7
0xB0E8 MOV @R0,0xE8
0xB0E9 MOV @R0,0xE9
0xB0EA MOV @R0,0xEA
0xB0EB MOV @R0,0xEB
0xB0EC MOV @R0,0xEC
0xB0ED MOV @R0,0xED
0xB0EE MOV @R0,0xEE
0xB0EF MOV @R0,0xEF
0xB0F0 MOV @R0,0xF0
0xB0F1 MOV @R0,0xF1
0xB0F2 MOV @R0,0xF2
0xB0F3 MOV @R0,0xF3
0xB0F4 MOV @R0,0xF4
0xB0F5 MOV @R0,0xF5
0xB0F6 MOV @R0,0xF6
0xB0F7 MOV @R0,0xF7
0xB0F8 MOV @R0,0xF8
0xB0F9 MOV @R0,0xF9
0xB0FA MOV @R0,0xFA
0xB0FB MOV @R0,0xFB
0xB0FC MOV @R0,0xFC
0xB0FD MOV @R0,0xFD
0xB0FE MOV @R0,0xFE
0xB0FF MOV @R0,0xFF
0xB100 MOV @R1,0x00
0xB101 MOV @R1,0x01
0xB102 MOV @R1,0x02
0xB103 MOV @R1,0x03
0xB104 MOV @R1,0x04
0xB105 MOV @R1,0x05
0xB106 MOV @R1,0x06
0xB107 MOV @R1,0x07
0xB108 MOV @R1,0x08
0xB109 MOV @R1,0x09
0xB10A MOV @R1,0x0A
0xB10B MOV @R1,0x0B
0xB10C MOV @R1,0x0C
0xB10D MOV @R1,0x0D
0xB10E MOV @R1,0x0E
0xB10F MOV @R1,0x0F
0xB110 MOV @R1,0x10
0xB111 MOV @R1,0x11
0xB112 MOV @R1,0x12
0xB113 MOV @R1,0x13
0xB114 MOV @R1,0x14
0xB115 MOV @R1,0x15
0xB116 MOV @R1,0x16
0xB117 MOV @R1,0x17
0xB118 MOV @R1,0x18
0xB119 MOV @R1,0x19
0xB11A MOV @R1,0x1A
0xB11B MOV @R1,0x1B
0xB11C MOV @R1,0x1C
0xB11D MOV @R1,0x1D
0xB11E MOV @R1,0x1E
0xB11F MOV @R1,0x1F
0xB120 MOV @R1,0x20
0xB121 MOV @R1,0x21
0xB122 MOV @R1,0x22
0xB123 MOV @R1,0x23
0xB124 MOV @R1,0x24
0xB125 MOV @R1,0x25
0xB126 MOV @R1,0x26
0xB127 MOV @R1,0x27
0xB128 MOV @R1,0x28
0xB129 MOV @R1,0x29
0xB12A MOV @R1,0x2A
0xB12B MOV @R1,0x2B
0xB12C MOV @R1,0x2C
0xB12D MOV @R1,0x2D
0xB12E MOV @R1,0x2E
0xB12F MOV @R1,0x2F
0xB130 MOV @R1,0x30
0xB131 MOV @R1,0x31
0xB132 MOV @R1,0x32
0xB133 MOV @R1,0x33
0xB134 MOV @R1,0x34
0xB135 MOV @R1,0x35
0xB136 MOV @R1,0x36
0xB137 MOV @R1,0x37
0xB138 MOV @R1,0x38
0xB139 MOV @R1,0x39
0xB13A MOV @R1,0x3A
0xB13B MOV @R1,0x3B
0xB13C MOV @R1,0x3C
0xB13D MOV @R1,0x3D
0xB13E MOV @R1,0x3E
0xB13F MOV @R1,0x3F
0xB140 MOV @R1,0x40
0xB141 MOV @R1,0x41
0xB142 MOV @R1,0x42
0xB143 MOV @R1,0x43
0xB144 MOV @R1,0x44
0xB145 MOV @R1,0x45
0xB146 MOV @R1,0x46
0xB147 MOV @R1,0x47
0xB148 MOV @R1,0x48
0xB149 MOV @R1,0x49
0xB14A MOV @R1,0x4A
0xB14B MOV @R1,0x4B
0xB14C MOV @R1,0x4C
0xB14D MOV @R1,0x4D
0xB14E MOV @R1,0x4E
0xB14F MOV @R1,0x4F
0xB150 MOV @R1,0x50
0xB151 MOV @R1,0x51
0xB152 MOV @R1,0x52
0xB153 MOV @R1,0x53
0xB154 MOV @R1,0x54
0xB155 MOV @R1,0x55
0xB156 MOV @R1,0x56
0xB157 MOV @R1,0x57
0xB158 MOV @R1,0x58
0xB159 MOV @R1,0x59
0xB15A MOV @R1,0x5A
0xB15B MOV @R1,0x5B
0xB15C MOV @R1,0x5C
0xB15D MOV @R1,0x5D
0xB15E MOV @R1,0x5E
0xB15F MOV @R1,0x5F
0xB160 MOV @R1,0x60
0xB161 MOV @R1,0x61
0xB162 MOV @R1,0x62
0xB163 MOV @R1,0x63
0xB164 MOV @R1,0x64
0xB165 MOV @R1,0x65
0xB166 MOV @R1,0x66
0xB167 MOV @R1,0x67
0xB168 MOV @R1,0x68
0xB169 MOV @R1,0x69
0xB16A MOV @R1,0x6A
0xB16B MOV @R1,0x6B
0xB16C MOV @R1,0x6C
0xB16D MOV @R1,0x6D
0xB16E MOV @R1,0x6E
0xB16F MOV @R1,0x6F
0xB170 MOV @R1,0x70
0xB171 MOV @R1,0x71
0xB172 MOV @R1,0x72
0xB173 MOV @R1,0x73
0xB174 MOV @R1,0x74
0xB175 MOV @R1,0x75
0xB176 MOV @R1,0x76
0xB177 MOV @R1,0x77
0xB178 MOV @R1,0x78
0xB179 MOV @R1,0x79
0xB17A MOV @R1,0x7A
0xB17B MOV @R1,0x7B
0xB17C MOV @R1,0x7C
0xB17D MOV @R1,0x7D
0xB17E MOV @R1,0x7E
0xB17F MOV @R1,0x7F
0xB180 MOV @R1,0x80
0xB181 MOV @R1,0x81
0xB182 MOV @R1,0x82
0xB183 MOV @R1,0x83
0xB184 MOV @R1,0x84
0xB185 MOV @R1,0x85
0xB186 MOV @R1,0x86
0xB187 MOV @R1,0x87
0xB188 MOV @R1,0x88
0xB189 MOV @R1,0x89
0xB18A MOV @R1,0x8A
0xB18B MOV @R1,0x8B
0xB18C MOV @R1,0x8C
0xB18D MOV @R1,0x8D
0xB18E MOV @R1,0x8E
0xB18F MOV @R1,0x8F
0xB190 MOV @R1,0x90
0xB191 MOV @R1,0x91
0xB192 MOV @R1,0x92
0xB193 MOV @R1,0x93
0xB194 MOV @R1,0x94
0xB195 MOV @R1,0x95
0xB196 MOV @R1,0x96
0xB197 MOV @R1,0x97
0xB198 MOV @R1,0x98
0xB199 MOV @R1,0x99
0xB19A MOV @R1,0x9A
0xB19B MOV @R1,0x9B
0xB19C MOV @R1,0x9C
0xB19D MOV @R1,0x9D
0xB19E MOV @R1,0x9E
0xB19F MOV @R1,0x9F
0xB1A0 MOV @R1,0xA0
0xB1A1 MOV @R1,0xA1
0xB1A2 MOV @R1,0xA2
0xB1A3 MOV @R1,0xA3
0xB1A4 MOV @R1,0xA4
0xB1A5 MOV @R1,0xA5
0xB1A6 MOV @R1,0xA6
0xB1A7 MOV @R1,0xA7
0xB1A8 MOV @R1,0xA8
0xB1A9 MOV @R1,0xA9
0xB1AA MOV @R1,0xAA
0xB1AB MOV @R1,0xAB
0xB1AC MOV @R1,0xAC
0xB1AD MOV @R1,0xAD
0xB1AE MOV @R1,0xAE
0xB1AF MOV @R1,0xAF
0xB1B0 MOV @R1,0xB0
0xB1B1 MOV @R1,0xB1
0xB1B2 MOV @R1,0xB2
0xB1B3 MOV @R1,0xB3
0xB1B4 MOV @R1,0xB4
0xB1B5 MOV @R1,0xB5
0xB1B6 MOV @R1,0xB6
0xB1B7 MOV @R1,0xB7
0xB1B8 MOV @R1,0xB8
0xB1B9 MOV @R1,0xB9
0xB1BA MOV @R1,0xBA
0xB1BB MOV @R1,0xBB
0xB1BC MOV @R1,0xBC
0xB1BD MOV @R1,0xBD
0xB1BE MOV @R1,0xBE
0xB1BF MOV @R1,0xBF
0xB1C0 MOV @R1,0xC0
0xB1C1 MOV @R1,0xC1
0xB1C2 MOV @R1,0xC2
0xB1C3 MOV @R1,0xC3
0xB1C4 MOV @R1,0xC4
0xB1C5 MOV @R1,0xC5
0xB1C6 MOV @R1,0xC6
0xB1C7 MOV @R1,0xC7
0xB1C8 MOV @R1,0xC8
0xB1C9 MOV @R1,0xC9
0xB1CA MOV @R1,0xCA
0xB1CB MOV @R1,0xCB
0xB1CC MOV @R1,0xCC
0xB1CD MOV @R1,0xCD
0xB1CE MOV @R1,0xCE
0xB1CF MOV @R1,0xCF
0xB1D0 MOV @R1,0xD0
0xB1D1 MOV @R1,0xD1
0xB1D2 MOV @R1,0xD2
0xB1D3 MOV @R1,0xD3
0xB1D4 MOV @R1,0xD4
0xB1D5 MOV @R1,0xD5
0xB1D6 MOV @R1,0xD6
0xB1D7 MOV @R1,0xD7
0xB1D8 MOV @R1,0xD8
0xB1D9 MOV @R1,0xD9
0xB1DA MOV @R1,0xDA
0xB1DB MOV @R1,0xDB
0xB1DC MOV @R1,0xDC
0xB1DD MOV @R1,0xDD
0xB1DE MOV @R1,0xDE
0xB1DF MOV @R1,0xDF
0xB1E0 MOV @R1,0xE0
0xB1E1 MOV @R1,0xE1
0xB1E2 MOV @R1,0xE2
0xB1E3 MOV @R1,0xE3
0xB1E4 MOV @R1,0xE4
0xB1E5 MOV @R1,0xE5
0xB1E6 MOV @R1,0xE6
0xB1E7 MOV @R1,0xE7
0xB1E8 MOV @R1,0xE8
0xB1E9 MOV @R1,0xE9
0xB1EA MOV @R1,0xEA
0xB1EB MOV @R1,0xEB
0xB1EC MOV @R1,0xEC
0xB1ED MOV @R1,0xED
0xB1EE MOV @R1,0xEE
0xB1EF MOV @R1,0xEF
0xB1F0 MOV @R1,0xF0
0xB1F1 MOV @R1,0xF1
0xB1F2 MOV @R1,0xF2
0xB1F3 MOV @R1,0xF3
0xB1F4 MOV @R1,0xF4
0xB1F5 MOV @R1,0xF5
0xB1F6 MOV @R1,0xF6
0xB1F7 MOV @R1,0xF7
0xB1F8 MOV @R1,0xF8
0xB1F9 MOV @R1,0xF9
0xB1FA MOV @R1,0xFA
0xB1FB MOV @R1,0xFB
0xB1FC MOV @R1,0xFC
0xB1FD MOV @R1,0xFD
0xB1FE MOV @R1,0xFE
0xB1FF MOV @R1,0xFF
0xB200 JB5 0x00
0xB201 JB5 0x01
0xB202 JB5 0x02
0xB203 JB5 0x03
0xB204 JB5 0x04
0xB205 JB5 0x05
0xB206 JB5 0x06
0xB207 JB5 0x07
0xB208 JB5 0x08
0xB209 JB5 0x09
0xB20A JB5 0x0A
0xB20B JB5 0x0B
0xB20C JB5 0x0C
0xB20D JB5 0x0D
0xB20E JB5 0x0E
0xB20F JB5 0x0F
0xB210 JB5 0x10
0xB211 JB5 0x11
0xB212 JB5 0x12
0xB213 JB5 0x13
0xB214 JB5 0x14
0xB215 JB5 0x15
0xB216 JB5 0x16
0xB217 JB5 0x17
0xB218 JB5 0x18
0xB219 JB5 0x19
0xB21A JB5 0x1A
0xB21B JB5 0x1B
0xB21C JB5 0x1C
0xB21D JB5 0x1D
0xB21E JB5 0x1E
0xB21F JB5 0x1F
0xB220 JB5 0x20
0xB221 JB5 0x21
0xB222 JB5 0x22
0xB223 JB5 0x23
0xB224 JB5 0x24
0xB225 JB5 0x25
0xB226 JB5 0x26
0xB227 JB5 0x27
0xB228 JB5 0x28
0xB229 JB5 0x29
0xB22A JB5 0x2A
0xB22B JB5 0x2B
0xB22C JB5 0x2C
0xB22D JB5 0x2D
0xB22E JB5 0x2E
0xB22F JB5 0x2F
0xB230 JB5 0x30
0xB231 JB5 0x31
0xB232 JB5 0x32
0xB233 JB5 0x33
0xB234 JB5 0x34
0xB235 JB5 0x35
0xB236 JB5 0x36
0xB237 JB5 0x37
0xB238 JB5 0x38
0xB239 JB5 0x39
0xB23A JB5 0x3A
0xB23B JB5 0x3B
0xB23C JB5 0x3C
0xB23D JB5 0x3D
0xB23E JB5 0x3E
0xB23F JB5 0x3F
0xB240 JB5 0x40
0xB241 JB5 0x41
0xB242 JB5 0x42
0xB243 JB5 0x43
0xB244 JB5 0x44
0xB245 JB5 0x45
0xB246 JB5 0x46
0xB247 JB5 0x47
0xB248 JB5 0x48
0xB249 JB5 0x49
0xB24A JB5 0x4A
0xB24B JB5 0x4B
0xB24C JB5 0x4C
0xB24D JB5 0x4D
0xB24E JB5 0x4E
0xB24F JB5 0x4F
0xB250 JB5 0x50
0xB251 JB5 0x51
0xB252 JB5 0x52
0xB253 JB5 0x53
0xB254 JB5 0x54
0xB255 JB5 0x55
0xB256 JB5 0x56
0xB257 JB5 0x57
0xB258 JB5 0x58
0xB259 JB5 0x59
0xB25A JB5 0x5A
0xB25B JB5 0x5B
0xB25C JB5 0x5C
0xB25D JB5 0x5D
0xB25E JB5 0x5E
0xB25F JB5 0x5F
0xB260 JB5 0x60
0xB261 JB5 0x61
0xB262 JB5 0x62
0xB263 JB5 0x63
0xB264 JB5 0x64
0xB265 JB5 0x65
0xB266 JB5 0x66
0xB267 JB5 0x67
0xB268 JB5 0x68
0xB269 JB5 0x69
0xB26A JB5 0x6A
0xB26B JB5 0x6B
0xB26C JB5 0x6C
0xB26D JB5 0x6D
0xB26E JB5 0x6E
0xB26F JB5 0x6F
0xB270 JB5 0x70
0xB271 JB5 0x71
0xB272 JB5 0x72
